subject;predicate;object
Byzantine Empire;thrived for;over a thousand years
Byzantine Empire;fall to;Ottoman Turks
Byzantine Empire;transitioned to;focus on Greek culture
Byzantine Empire;transitioned to;focus on Orthodox Christianity
Byzantine Empire;experienced;periods of expansion
Byzantine Empire;experienced;periods of decline
Byzantine Empire;reached its peak under;Justinian I
Byzantine Empire;attacked by;various invaders
Byzantine Empire;attacked by;internal conflicts
Byzantine Empire;led to;gradual decline
Byzantine Empire;culminated in;Fall of Constantinople
Byzantine Empire;marked by;significant events
Byzantine Empire;succumbed to;Ottomans in 1453
Byzantine Empire;marked the end of;an era
Roman Empire;initially part of;Roman Empire
Roman Empire;transitioned to;focus on Greek culture
Roman Empire;transitioned to;focus on Orthodox Christianity
Roman Empire;split between;east and west
Justinian I;reigned;under Justinian I
Islam;rose of;Islam
Iconoclasm movement;associated with;Byzantine Empire
Crusades;associated with;Byzantine Empire
Ottoman Turks;conquered;Byzantine Empire
Constantinople;fell in;1453
Constantinople;associated with;Fall of Constantinople
Constantinople;associated with;New Rome
Constantinople;associated with;Istanbul
Constantinople;associated with;Emperor Constantine
Constantinople;associated with;Theodosian walls
Constantinople;associated with;7 hills
Constantinople;associated with;Various forums
Constantinople;associated with;Sultan Mehmed II
Constantinople;associated with;Ottoman Turks
Constantinople;associated with;Turkish
Constantinople;associated with;Islamic
Constantinople;associated with;Istanbul
Justinian I;associated with;Justinian I
Justinian I;associated with;Justinian's Code
Justinian I;associated with;Hagia Sophia
Justinian I;associated with;Justinianic Plague
Justinian I;associated with;Procopius
Justinian I;associated with;Gothic War
Justinian I;associated with;Codex Iustinianus
Justinian I;associated with;Justin I
Justinian I;associated with;Emperor Justinian I
Justinian I;associated with;Emperor Justinian I
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
Justinian I;associated with;Justinian
