subject;predicate;object
Bruce Castle;located_in;Tottenham
Bruce Castle;dating_back_to;1686
Bruce Castle;owned_by;Bruis family
Bruce Castle;acquired_by;Sir William Compton
Bruce Castle;hosted;Henry VIII
Bruce Castle;hosted;Elizabeth I
Bruce Castle;renamed_by;Lord Coleraine
Bruce Castle;has_feature;tower
tower;used_for;housing falcons
Bruce Castle;used_as;progressive school
Bruce Castle;used_as;museum
Bruce Castle;underwent_renovations_to_align_with;Georgian architectural styles
Bruce Castle;stands_as;museum
museum;has_exhibitions_on;Haringey's history
museum;has_exhibitions_on;Rowland Hill
