subject;predicate;object
Capon Chapel;located_in;Hampshire County
Capon Chapel;has_coordinates;Latitude
Capon Chapel;has_coordinates;Longitude
Capon Chapel;located_in;WV 26711
Capon Chapel;is;place of worship
Capon Chapel;is;cultural feature
Capon Chapel;is;church
Capon Chapel;is;historic landmark
Capon Chapel;is;cultural landmark
Capon Chapel;is;significant landmark
Capon Chapel;provides;local area photos
Capon Chapel;provides;nearby hotels
Capon Chapel;provides;driving directions
Capon Chapel;is;significant historic landmark
