subject;predicate;object
Pendle witches;took place in;Lancashire
Pendle witches;accused of;practicing herbal medicine under the guise of witchcraft
Pendle witches;were wrongly accused and punished for;practicing herbal medicine under the guise of witchcraft
Pendle witches;were wrongly accused and punished for;witchcraft
Pendle witches;were wrongly accused and punished for;murder by witchcraft
Pendle witches;were wrongly accused and punished for;witchcraft and murder
Pendle witches;were wrongly accused and punished for;witchcraft events
Pendle witches;were wrongly accused and punished for;witch persecution
Pendle witches;were wrongly accused and punished for;witchcraft cases
Pendle witches;were wrongly accused and punished for;witch hunt tour
Pendle witches;were wrongly accused and punished for;witch execution
Pendle witches;were wrongly accused and punished for;witch image
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
Pendle witches;were wrongly accused and punished for;witches
