subject;predicate;object
Book of Kells;is a;religious manuscript
Book of Kells;is a;masterpiece of Celtic art
Book of Kells;originated in;ancient Ireland
Book of Kells;contains;the four Gospels
Book of Kells;is located in;Trinity College
Book of Kells;was moved to;Kells Monastery
Book of Kells;was created over;a period of thirty years
Book of Kells;was believed to be created by;angels
Book of Kells;contains;intricate artwork
Book of Kells;contains;meticulous detail
Book of Kells;was stolen and later returned to;Trinity College
Book of Kells;was damaged during;Viking raids
Book of Kells;was created by;Celtic monks
Book of Kells;is considered;a treasure of Western Europe
Book of Kells;was created to hold;the four Gospels
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
Book of Kells;contains;no repeated symbols
