subject;predicate;object
Constantine the Great;rebuilt;Byzantium
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
Constantine the Great;legalized;Christianity
