subject;predicate;object
Byzantine Empire;centered on;Constantinople
Byzantine Empire;reached its height under;Macedonian emperors
Byzantine Empire;fell to;Ottoman Empire
Byzantine Empire;notable achievements include;codification of Roman law under Justinian
Byzantine Empire;notable achievements include;construction of Hagia Sophia
Byzantine culture;influenced by;Hellenization
Byzantine culture;influenced by;theocracy
Byzantine Empire;played a key role in passing on;classical culture to Renaissance Italy and Europe
Macedonian emperors;ruled;Byzantine Empire
Justinian;associated with;Justinian Code
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
Byzantine Empire;declined under;Ottoman Empire
