subject;predicate;object
Pendle witches;accused of;witchcraft
Pendle witches;accused of;murder by witchcraft
Pendle witches;accused of;bewitching a man to death
Pendle witches;were;accused
Pendle witches;were;punished
Pendle witches;were;executed
Pendle witches;were;not guilty
Pendle witches;were;accused of witchcraft
Pendle witches;were;accused of murder by witchcraft
Pendle witches;were;bewitching a man to death
Pendle witches;were;convicted
Pendle witches;were;sentenced
Pendle witches;were;accused of bewitching a man to death
Pendle witches;were;accused of murder by witchcraft
Pendle witches;were;convicted of witchcraft
Pendle witches;were;convicted of murder by witchcraft
Pendle witches;were;executed for witchcraft
Pendle witches;were;executed for murder by witchcraft
Pendle witches;were;executed for bewitching a man to death
Pendle witches;were;wrongly accused
Pendle witches;were;punished for practicing herbal medicine
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
Pendle witches;were;punished for practicing herbal medicine under the guise of witchcraft
