subject;predicate;object
Britain;defeat of;Napoleon
Britain;emerged as;dominant imperial power
Britain;secured;global supremacy
British Empire;comprised;diverse elements
British Empire;included;white colonies in North America
British Empire;included;strategic territories like South Africa
British Empire;included;vast eastern empire in India
British Empire;included;Caribbean sugar colonies
British Empire;included;West African settlements
growth;influenced by;personal ambitions
growth;influenced by;commercial interests
growth;influenced by;global warfare
interactions;shaped;Britain's empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
interactions;shaped;empire
